"no","ingredients","cnt","total","ratio","filename"
4132,"tenderloin steaks",3,535670,5.60046297160565e-06,"train_test"
4133,"powdered vanilla pudding mix",3,535670,5.60046297160565e-06,"train_test"
4134,"unsalted vegetable stock",3,535670,5.60046297160565e-06,"train_test"
4135,"yu choy",3,535670,5.60046297160565e-06,"train_test"
4136,"reduced fat provolone cheese",3,535670,5.60046297160565e-06,"train_test"
4137,"hawaiian sweet rolls",3,535670,5.60046297160565e-06,"train_test"
4138,"crispy rice cereal",3,535670,5.60046297160565e-06,"train_test"
4139,"kirschenliqueur",3,535670,5.60046297160565e-06,"train_test"
4140,"sliced pears",3,535670,5.60046297160565e-06,"train_test"
4141,"canned tuna",3,535670,5.60046297160565e-06,"train_test"
4142,"boudin",3,535670,5.60046297160565e-06,"train_test"
4143,"low fat plain yoghurt",3,535670,5.60046297160565e-06,"train_test"
4144,"low sodium tomato sauce",3,535670,5.60046297160565e-06,"train_test"
4145,"matcha",3,535670,5.60046297160565e-06,"train_test"
4146,"sugarcane sticks",3,535670,5.60046297160565e-06,"train_test"
4147,"urad dal split",3,535670,5.60046297160565e-06,"train_test"
4148,"kelp noodles",3,535670,5.60046297160565e-06,"train_test"
4149,"pork cubes",3,535670,5.60046297160565e-06,"train_test"
4150,"ajinomoto",3,535670,5.60046297160565e-06,"train_test"
4151,"prego fresh mushroom italian sauce",3,535670,5.60046297160565e-06,"train_test"
4152,"valencia rice",3,535670,5.60046297160565e-06,"train_test"
4153,"soursop",3,535670,5.60046297160565e-06,"train_test"
4154,"pickling liquid",3,535670,5.60046297160565e-06,"train_test"
4155,"textured soy protein",3,535670,5.60046297160565e-06,"train_test"
4156,"rice paddy herb",3,535670,5.60046297160565e-06,"train_test"
4157,"deli rolls",3,535670,5.60046297160565e-06,"train_test"
4158,"cooked italian meatballs",3,535670,5.60046297160565e-06,"train_test"
4159,"jelli strawberri",3,535670,5.60046297160565e-06,"train_test"
4160,"hero rolls",3,535670,5.60046297160565e-06,"train_test"
4161,"milkfish",3,535670,5.60046297160565e-06,"train_test"
4162,"asian rice noodles",3,535670,5.60046297160565e-06,"train_test"
4163,"drambuie",3,535670,5.60046297160565e-06,"train_test"
4164,"Knorr Chicken Stock Pots",3,535670,5.60046297160565e-06,"train_test"
4165,"flavored vodka",3,535670,5.60046297160565e-06,"train_test"
4166,"parmigiano",3,535670,5.60046297160565e-06,"train_test"
4167,"oliv pit ripe",3,535670,5.60046297160565e-06,"train_test"
4168,"garlic bread",3,535670,5.60046297160565e-06,"train_test"
4169,"frozen meatballs",3,535670,5.60046297160565e-06,"train_test"
4170,"marjoram leaves",3,535670,5.60046297160565e-06,"train_test"
4171,"clamato juice",3,535670,5.60046297160565e-06,"train_test"
4172,"sweet white miso",3,535670,5.60046297160565e-06,"train_test"
4173,"au jus mix",3,535670,5.60046297160565e-06,"train_test"
4174,"eye of round steak",3,535670,5.60046297160565e-06,"train_test"
4175,"blade steak",3,535670,5.60046297160565e-06,"train_test"
4176,"whole grain pasta",3,535670,5.60046297160565e-06,"train_test"
4177,"tap water",3,535670,5.60046297160565e-06,"train_test"
4178,"dried fish flakes",3,535670,5.60046297160565e-06,"train_test"
4179,"smoked pork neck bones",3,535670,5.60046297160565e-06,"train_test"
4180,"black mushrooms",3,535670,5.60046297160565e-06,"train_test"
4181,"KnorrR Fiesta Sides<U+2122> - Mexican Rice",3,535670,5.60046297160565e-06,"train_test"
4182,"queso manchego",3,535670,5.60046297160565e-06,"train_test"
4183,"earl grey tea bags",3,535670,5.60046297160565e-06,"train_test"
4184,"ground caraway",3,535670,5.60046297160565e-06,"train_test"
4185,"chunky mild salsa",3,535670,5.60046297160565e-06,"train_test"
4186,"tofu puffs",3,535670,5.60046297160565e-06,"train_test"
4187,"soft sandwich rolls",3,535670,5.60046297160565e-06,"train_test"
4188,"turkey sausage links",3,535670,5.60046297160565e-06,"train_test"
4189,"long green beans",3,535670,5.60046297160565e-06,"train_test"
4190,"vegetable gumbo",3,535670,5.60046297160565e-06,"train_test"
4191,"potato bread",3,535670,5.60046297160565e-06,"train_test"
4192,"cubed pumpkin",3,535670,5.60046297160565e-06,"train_test"
4193,"vanilla bean ice cream",3,535670,5.60046297160565e-06,"train_test"
4194,"bee pollen",3,535670,5.60046297160565e-06,"train_test"
4195,"ears",3,535670,5.60046297160565e-06,"train_test"
4196,"chocolate-hazelnut spread",3,535670,5.60046297160565e-06,"train_test"
4197,"mustard sauce",3,535670,5.60046297160565e-06,"train_test"
4198,"sweetened coconut",3,535670,5.60046297160565e-06,"train_test"
4199,"gobo root",3,535670,5.60046297160565e-06,"train_test"
4200,"tea leaves",3,535670,5.60046297160565e-06,"train_test"
4201,"25% less sodium chicken broth",3,535670,5.60046297160565e-06,"train_test"
4202,"Philadelphia Light Cream Cheese",3,535670,5.60046297160565e-06,"train_test"
4203,"coconut meat",3,535670,5.60046297160565e-06,"train_test"
4204,"sweet potato vermicelli",3,535670,5.60046297160565e-06,"train_test"
4205,"Southern Comfort Liqueur",3,535670,5.60046297160565e-06,"train_test"
4206,"nonfat powdered milk",3,535670,5.60046297160565e-06,"train_test"
4207,"low fat monterey jack cheese",3,535670,5.60046297160565e-06,"train_test"
4208,"strip steaks",3,535670,5.60046297160565e-06,"train_test"
4209,"clover honey",3,535670,5.60046297160565e-06,"train_test"
4210,"garlic and herb seasoning",3,535670,5.60046297160565e-06,"train_test"
4211,"black onion seeds",3,535670,5.60046297160565e-06,"train_test"
4212,"tempura batter",3,535670,5.60046297160565e-06,"train_test"
4213,"asian chili red sauc",3,535670,5.60046297160565e-06,"train_test"
4214,"onion slices",3,535670,5.60046297160565e-06,"train_test"
4215,"fructose",3,535670,5.60046297160565e-06,"train_test"
4216,"grated cauliflower",3,535670,5.60046297160565e-06,"train_test"
4217,"full fat sour cream",3,535670,5.60046297160565e-06,"train_test"
4218,"thyme sprig",3,535670,5.60046297160565e-06,"train_test"
4219,"lotus seed paste",3,535670,5.60046297160565e-06,"train_test"
4220,"filo",3,535670,5.60046297160565e-06,"train_test"
4221,"natto",3,535670,5.60046297160565e-06,"train_test"
4222,"low-fat cheese",3,535670,5.60046297160565e-06,"train_test"
4223,"keema",3,535670,5.60046297160565e-06,"train_test"
4224,"poultry",3,535670,5.60046297160565e-06,"train_test"
4225,"soy chorizo",3,535670,5.60046297160565e-06,"train_test"
4226,"umeboshi paste",3,535670,5.60046297160565e-06,"train_test"
4227,"veal shoulder",3,535670,5.60046297160565e-06,"train_test"
4228,"any",3,535670,5.60046297160565e-06,"train_test"
4229,"whole wheat baguette",3,535670,5.60046297160565e-06,"train_test"
4230,"top round roast",3,535670,5.60046297160565e-06,"train_test"
4231,"pollock",3,535670,5.60046297160565e-06,"train_test"
4232,"smoked trout fillets",3,535670,5.60046297160565e-06,"train_test"
4233,"onion gravy",3,535670,5.60046297160565e-06,"train_test"
4234,"anisette",3,535670,5.60046297160565e-06,"train_test"
4235,"brownies",3,535670,5.60046297160565e-06,"train_test"
4236,"sazon",3,535670,5.60046297160565e-06,"train_test"
4237,"barbecue rub",3,535670,5.60046297160565e-06,"train_test"
4238,"mie",3,535670,5.60046297160565e-06,"train_test"
4239,"verjus",3,535670,5.60046297160565e-06,"train_test"
4240,"snow pea shoots",3,535670,5.60046297160565e-06,"train_test"
4241,"shrimp meat",3,535670,5.60046297160565e-06,"train_test"
4242,"nonfat vanilla frozen yogurt",3,535670,5.60046297160565e-06,"train_test"
4243,"albacore",3,535670,5.60046297160565e-06,"train_test"
4244,"canton noodles",3,535670,5.60046297160565e-06,"train_test"
4245,"blanched hazelnuts",3,535670,5.60046297160565e-06,"train_test"
4246,"low-fat baked tortilla chips",3,535670,5.60046297160565e-06,"train_test"
4247,"boneless sirloin",3,535670,5.60046297160565e-06,"train_test"
4248,"Jameson Irish Whiskey",3,535670,5.60046297160565e-06,"train_test"
4249,"ground sumac",3,535670,5.60046297160565e-06,"train_test"
4250,"salmon caviar",3,535670,5.60046297160565e-06,"train_test"
4251,"nori paper",3,535670,5.60046297160565e-06,"train_test"
4252,"bertolli four chees rosa sauc",3,535670,5.60046297160565e-06,"train_test"
4253,"bread, cut french into loaf",3,535670,5.60046297160565e-06,"train_test"
4254,"roe",3,535670,5.60046297160565e-06,"train_test"
4255,"red grapefruit juice",3,535670,5.60046297160565e-06,"train_test"
4256,"pork bouillon cube",3,535670,5.60046297160565e-06,"train_test"
4257,"chocolate covered english toffee",3,535670,5.60046297160565e-06,"train_test"
4258,"Swerve Sweetener",3,535670,5.60046297160565e-06,"train_test"
4259,"reduced fat italian dressing",3,535670,5.60046297160565e-06,"train_test"
4260,"butterscotch chips",3,535670,5.60046297160565e-06,"train_test"
4261,"vegetable bouillon cube",3,535670,5.60046297160565e-06,"train_test"
4262,"deep-fried tofu",3,535670,5.60046297160565e-06,"train_test"
4263,"crumb topping",3,535670,5.60046297160565e-06,"train_test"
4264,"Japanese mountain yam",3,535670,5.60046297160565e-06,"train_test"
4265,"red sockeye",3,535670,5.60046297160565e-06,"train_test"
4266,"vine leaves",3,535670,5.60046297160565e-06,"train_test"
4267,"mixed bell peppers",3,535670,5.60046297160565e-06,"train_test"
4268,"oleo",3,535670,5.60046297160565e-06,"train_test"
4269,"traditional italian sauce",3,535670,5.60046297160565e-06,"train_test"
4270,"tobiko",3,535670,5.60046297160565e-06,"train_test"
4271,"rennet",3,535670,5.60046297160565e-06,"train_test"
4272,"meat filling",3,535670,5.60046297160565e-06,"train_test"
4273,"honeydew",3,535670,5.60046297160565e-06,"train_test"
4274,"frozen popcorn chicken",3,535670,5.60046297160565e-06,"train_test"
4275,"pepper leaves",3,535670,5.60046297160565e-06,"train_test"
4276,"dried soba",3,535670,5.60046297160565e-06,"train_test"
4277,"dried tomatoes",3,535670,5.60046297160565e-06,"train_test"
4278,"Morton Salt",3,535670,5.60046297160565e-06,"train_test"
4279,"wild salmon",3,535670,5.60046297160565e-06,"train_test"
4280,"LiptonR Recipe SecretsR Onion Soup Mix",3,535670,5.60046297160565e-06,"train_test"
4281,"skin on bone in chicken legs",3,535670,5.60046297160565e-06,"train_test"
4282,"spice cake mix",3,535670,5.60046297160565e-06,"train_test"
4283,"cream sauce",3,535670,5.60046297160565e-06,"train_test"
4284,"grained",3,535670,5.60046297160565e-06,"train_test"
4285,"chinese cinnamon",3,535670,5.60046297160565e-06,"train_test"
4286,"yellow peas",3,535670,5.60046297160565e-06,"train_test"
4287,"smooth natural peanut butter",3,535670,5.60046297160565e-06,"train_test"
4288,"boneless beef rib eye steaks",3,535670,5.60046297160565e-06,"train_test"
4289,"vietnamese rice paper",3,535670,5.60046297160565e-06,"train_test"
4290,"full-fat plain yogurt",3,535670,5.60046297160565e-06,"train_test"
4291,"chicken flavor stuffing mix",3,535670,5.60046297160565e-06,"train_test"
4292,"whole wheat rigatoni",3,535670,5.60046297160565e-06,"train_test"
4293,"cooking cream",3,535670,5.60046297160565e-06,"train_test"
4294,"capon",3,535670,5.60046297160565e-06,"train_test"
4295,"capocollo",3,535670,5.60046297160565e-06,"train_test"
4296,"culantro",3,535670,5.60046297160565e-06,"train_test"
4297,"shrimp powder",3,535670,5.60046297160565e-06,"train_test"
4298,"fresh sea bass",3,535670,5.60046297160565e-06,"train_test"
4299,"herb seasoned stuffing mix",3,535670,5.60046297160565e-06,"train_test"
4300,"reduced fat whipped topping",3,535670,5.60046297160565e-06,"train_test"
4301,"penn pasta, cook and drain",3,535670,5.60046297160565e-06,"train_test"
4302,"candlenuts",3,535670,5.60046297160565e-06,"train_test"
4303,"vegetable demi-glace",3,535670,5.60046297160565e-06,"train_test"
4304,"buffalo",3,535670,5.60046297160565e-06,"train_test"
4305,"powdered turmeric",3,535670,5.60046297160565e-06,"train_test"
4306,"lamb steaks",3,535670,5.60046297160565e-06,"train_test"
4307,"dried sardines",3,535670,5.60046297160565e-06,"train_test"
4308,"low sodium chicken",3,535670,5.60046297160565e-06,"train_test"
4309,"turkey thigh",3,535670,5.60046297160565e-06,"train_test"
4310,"mentsuyu",3,535670,5.60046297160565e-06,"train_test"
4311,"precooked meatballs",3,535670,5.60046297160565e-06,"train_test"
4312,"low-fat marinara sauce",3,535670,5.60046297160565e-06,"train_test"
4313,"helix snails",3,535670,5.60046297160565e-06,"train_test"
4314,"(15 oz.) refried beans",3,535670,5.60046297160565e-06,"train_test"
4315,"black truffle oil",3,535670,5.60046297160565e-06,"train_test"
4316,"veal loin chops",3,535670,5.60046297160565e-06,"train_test"
4317,"finely ground coffee",3,535670,5.60046297160565e-06,"train_test"
4318,"piquillo peppers",3,535670,5.60046297160565e-06,"train_test"
4319,"country crock calcium plus vitamin d",3,535670,5.60046297160565e-06,"train_test"
4320,"frozen peach slices",3,535670,5.60046297160565e-06,"train_test"
4321,"canned snails",3,535670,5.60046297160565e-06,"train_test"
4322,"ragu old world style sweet tomato basil pasta sauc",3,535670,5.60046297160565e-06,"train_test"
4323,"back bacon",3,535670,5.60046297160565e-06,"train_test"
4324,"olive oil mayonnaise",3,535670,5.60046297160565e-06,"train_test"
4325,"truffle salt",3,535670,5.60046297160565e-06,"train_test"
4326,"(10 oz.) frozen chopped spinach",3,535670,5.60046297160565e-06,"train_test"
4327,"33% less sodium ham",3,535670,5.60046297160565e-06,"train_test"
4328,"karo syrup",3,535670,5.60046297160565e-06,"train_test"
4329,"yucca",3,535670,5.60046297160565e-06,"train_test"
4330,"Doubanjiang",3,535670,5.60046297160565e-06,"train_test"
4331,"poppadoms",3,535670,5.60046297160565e-06,"train_test"
4332,"jujube",3,535670,5.60046297160565e-06,"train_test"
4333,"semi pearled farro",3,535670,5.60046297160565e-06,"train_test"
4334,"coarse semolina",3,535670,5.60046297160565e-06,"train_test"
4335,"queso fresca",3,535670,5.60046297160565e-06,"train_test"
4336,"semisweet baking chocolate",3,535670,5.60046297160565e-06,"train_test"
4337,"mizuna",3,535670,5.60046297160565e-06,"train_test"
4338,"reduced fat chunky peanut butter",3,535670,5.60046297160565e-06,"train_test"
4339,"sweet baking chocolate",3,535670,5.60046297160565e-06,"train_test"
4340,"chimichurri",3,535670,5.60046297160565e-06,"train_test"
4341,"soy yogurt",3,535670,5.60046297160565e-06,"train_test"
4342,"peppered bacon",3,535670,5.60046297160565e-06,"train_test"
4343,"instant tapioca",3,535670,5.60046297160565e-06,"train_test"
4344,"yellowfin tuna",3,535670,5.60046297160565e-06,"train_test"
4345,"mixed fruit",3,535670,5.60046297160565e-06,"train_test"
4346,"chinese spinach",3,535670,5.60046297160565e-06,"train_test"
4347,"sucanat",3,535670,5.60046297160565e-06,"train_test"
4348,"ranch dip mix",3,535670,5.60046297160565e-06,"train_test"
4349,"buckwheat",3,535670,5.60046297160565e-06,"train_test"
4350,"eggroll wrappers",3,535670,5.60046297160565e-06,"train_test"
4351,"mcintosh apples",3,535670,5.60046297160565e-06,"train_test"
4352,"water packed artichoke hearts",3,535670,5.60046297160565e-06,"train_test"
4353,"citrus",3,535670,5.60046297160565e-06,"train_test"
4354,"fresh poblano pepper",3,535670,5.60046297160565e-06,"train_test"
4355,"bresaola",3,535670,5.60046297160565e-06,"train_test"
4356,"rice bran",3,535670,5.60046297160565e-06,"train_test"
4357,"devil's food cake mix",3,535670,5.60046297160565e-06,"train_test"
4358,"Rice Krispies Cereal",3,535670,5.60046297160565e-06,"train_test"
4359,"soft buns",3,535670,5.60046297160565e-06,"train_test"
4360,"goose",3,535670,5.60046297160565e-06,"train_test"
4361,"unsmoked bacon",3,535670,5.60046297160565e-06,"train_test"
4362,"organic unsalted butter",3,535670,5.60046297160565e-06,"train_test"
4363,"vegetarian oyster sauce",3,535670,5.60046297160565e-06,"train_test"
4364,"Diamond CrystalR Kosher Salt",3,535670,5.60046297160565e-06,"train_test"
4365,"yuzu juice",3,535670,5.60046297160565e-06,"train_test"
4366,"shredded basil",3,535670,5.60046297160565e-06,"train_test"
4367,"arhar dal",3,535670,5.60046297160565e-06,"train_test"
4368,"boy choy",3,535670,5.60046297160565e-06,"train_test"
4369,"chopped cooked meat",3,535670,5.60046297160565e-06,"train_test"
4370,"tangerine zest",3,535670,5.60046297160565e-06,"train_test"
4371,"empanada dough",3,535670,5.60046297160565e-06,"train_test"
4372,"saffron powder",3,535670,5.60046297160565e-06,"train_test"
4373,"bread and butter pickle slices",3,535670,5.60046297160565e-06,"train_test"
4374,"herb dressing",3,535670,5.60046297160565e-06,"train_test"
4375,"Soy VayR Veri Veri TeriyakiR Marinade & Sauce",3,535670,5.60046297160565e-06,"train_test"
4376,"dried bonito",3,535670,5.60046297160565e-06,"train_test"
4377,"cubed meat",3,535670,5.60046297160565e-06,"train_test"
4378,"pate",3,535670,5.60046297160565e-06,"train_test"
4379,"refrigerated four cheese ravioli",3,535670,5.60046297160565e-06,"train_test"
4380,"lamb cutlet",3,535670,5.60046297160565e-06,"train_test"
4381,"instant couscous",3,535670,5.60046297160565e-06,"train_test"
4382,"paccheri",3,535670,5.60046297160565e-06,"train_test"
4383,"unsulphured molasses",3,535670,5.60046297160565e-06,"train_test"
4384,"strawberry ice cream",3,535670,5.60046297160565e-06,"train_test"
4385,"creme de menthe",3,535670,5.60046297160565e-06,"train_test"
4386,"pork chops, 1 inch thick",3,535670,5.60046297160565e-06,"train_test"
4387,"sazon goya",3,535670,5.60046297160565e-06,"train_test"
4388,"organic coconut milk",3,535670,5.60046297160565e-06,"train_test"
4389,"unagi",3,535670,5.60046297160565e-06,"train_test"
4390,"pasta shapes",3,535670,5.60046297160565e-06,"train_test"
4391,"potsticker wrappers",3,535670,5.60046297160565e-06,"train_test"
4392,"aonori",3,535670,5.60046297160565e-06,"train_test"
4393,"Spanish smoked paprika",3,535670,5.60046297160565e-06,"train_test"
4394,"chestnut puree",3,535670,5.60046297160565e-06,"train_test"
4395,"brown rice noodles",3,535670,5.60046297160565e-06,"train_test"
4396,"knorr leek recip mix",3,535670,5.60046297160565e-06,"train_test"
4397,"nonfat cream cheese",3,535670,5.60046297160565e-06,"train_test"
4398,"char fillets",3,535670,5.60046297160565e-06,"train_test"
4399,"kabuli channa",3,535670,5.60046297160565e-06,"train_test"
4400,"Marcona almonds",3,535670,5.60046297160565e-06,"train_test"
4401,"frozen spring roll wrappers",3,535670,5.60046297160565e-06,"train_test"
4402,"whole grain rice",3,535670,5.60046297160565e-06,"train_test"
4403,"cipollini onions",3,535670,5.60046297160565e-06,"train_test"
4404,"nut oil",3,535670,5.60046297160565e-06,"train_test"
4405,"hot spanish paprika",3,535670,5.60046297160565e-06,"train_test"
4406,"swede",3,535670,5.60046297160565e-06,"train_test"
4407,"condensed reduced fat reduced sodium cream of chicken soup",3,535670,5.60046297160565e-06,"train_test"
4408,"za'atar",3,535670,5.60046297160565e-06,"train_test"
4409,"ginger syrup",3,535670,5.60046297160565e-06,"train_test"
4410,"butter pecan ice cream",3,535670,5.60046297160565e-06,"train_test"
4411,"rotel pasta, cook and drain",3,535670,5.60046297160565e-06,"train_test"
4412,"flageolet",3,535670,5.60046297160565e-06,"train_test"
4413,"small green chile",3,535670,5.60046297160565e-06,"train_test"
4414,"pork sirloin chops",3,535670,5.60046297160565e-06,"train_test"
4415,"large marshmallows",3,535670,5.60046297160565e-06,"train_test"
4416,"madeira wine",3,535670,5.60046297160565e-06,"train_test"
4417,"pancit canton",3,535670,5.60046297160565e-06,"train_test"
4418,"duck egg",3,535670,5.60046297160565e-06,"train_test"
4419,"bittersweet baking chocolate",3,535670,5.60046297160565e-06,"train_test"
4420,"chicory",3,535670,5.60046297160565e-06,"train_test"
4421,"disco empanada frozen",3,535670,5.60046297160565e-06,"train_test"
4422,"katakuriko",3,535670,5.60046297160565e-06,"train_test"
4423,"hong kong-style noodles",3,535670,5.60046297160565e-06,"train_test"
4424,"galanga",3,535670,5.60046297160565e-06,"train_test"
4425,"low-fat sweetened condensed milk",3,535670,5.60046297160565e-06,"train_test"
4426,"kangkong",3,535670,5.60046297160565e-06,"train_test"
4427,"gluten free cornmeal",3,535670,5.60046297160565e-06,"train_test"
4428,"Eggland's BestR eggs",3,535670,5.60046297160565e-06,"train_test"
4429,"panang curry paste",3,535670,5.60046297160565e-06,"train_test"
4430,"Good Seasons Italian Dressing Mix",3,535670,5.60046297160565e-06,"train_test"
4431,"chile puree",3,535670,5.60046297160565e-06,"train_test"
4432,"old-fashioned oatmeal",3,535670,5.60046297160565e-06,"train_test"
4433,"slider buns",3,535670,5.60046297160565e-06,"train_test"
4434,"teriyaki marinade",3,535670,5.60046297160565e-06,"train_test"
4435,"green chile sauce",3,535670,5.60046297160565e-06,"train_test"
4436,"cremini",3,535670,5.60046297160565e-06,"train_test"
4437,"snaps",3,535670,5.60046297160565e-06,"train_test"
4438,"pickled garlic",3,535670,5.60046297160565e-06,"train_test"
4439,"chicken broth low fat",3,535670,5.60046297160565e-06,"train_test"
4440,"framboise eau-de-vie",3,535670,5.60046297160565e-06,"train_test"
4441,"popcorn kernels",3,535670,5.60046297160565e-06,"train_test"
4442,"2% lowfat greek yogurt",3,535670,5.60046297160565e-06,"train_test"
4443,"golden mushroom soup",3,535670,5.60046297160565e-06,"train_test"
4444,"white bread flour",3,535670,5.60046297160565e-06,"train_test"
4445,"sub rolls",3,535670,5.60046297160565e-06,"train_test"
4446,"calabash",3,535670,5.60046297160565e-06,"train_test"
4447,"low-fat cheddar cheese",3,535670,5.60046297160565e-06,"train_test"
4448,"roasting hen",3,535670,5.60046297160565e-06,"train_test"
4449,"boneless salmon fillets",3,535670,5.60046297160565e-06,"train_test"
4450,"mango juice",3,535670,5.60046297160565e-06,"train_test"
4451,"low sodium crushed tomatoes",3,535670,5.60046297160565e-06,"train_test"
4452,"pilsner",3,535670,5.60046297160565e-06,"train_test"
4453,"gray salt",3,535670,5.60046297160565e-06,"train_test"
4454,"topping",3,535670,5.60046297160565e-06,"train_test"
4455,"muscadine grapes",3,535670,5.60046297160565e-06,"train_test"
4456,"ground nuts",3,535670,5.60046297160565e-06,"train_test"
4457,"whole wheat rotini",3,535670,5.60046297160565e-06,"train_test"
4458,"Manzanilla olives",3,535670,5.60046297160565e-06,"train_test"
4459,"mint syrup",3,535670,5.60046297160565e-06,"train_test"
4460,"Japanese Mayonnaise",3,535670,5.60046297160565e-06,"train_test"
4461,"red currants",3,535670,5.60046297160565e-06,"train_test"
4462,"chrysanthemum",3,535670,5.60046297160565e-06,"train_test"
4463,"ground asafetida",3,535670,5.60046297160565e-06,"train_test"
4464,"fresh chicken stock",3,535670,5.60046297160565e-06,"train_test"
4465,"au jus gravy mix",3,535670,5.60046297160565e-06,"train_test"
4466,"aged cheddar cheese",3,535670,5.60046297160565e-06,"train_test"
4467,"gluten-free spaghetti",3,535670,5.60046297160565e-06,"train_test"
4468,"nonfat mozzarella cheese",3,535670,5.60046297160565e-06,"train_test"
4469,"M&M's Candy",3,535670,5.60046297160565e-06,"train_test"
4470,"tatsoi",3,535670,5.60046297160565e-06,"train_test"
4471,"reduced fat reduced sodium cream of mushroom soup",3,535670,5.60046297160565e-06,"train_test"
4472,"turkey breast deli meat",3,535670,5.60046297160565e-06,"train_test"
4473,"diced mushrooms",3,535670,5.60046297160565e-06,"train_test"
4474,"hot italian turkey sausage",3,535670,5.60046297160565e-06,"train_test"
4475,"sourdough rolls",3,535670,5.60046297160565e-06,"train_test"
4476,"cream cheese lowfat",3,535670,5.60046297160565e-06,"train_test"
4477,"process cheese spread",3,535670,5.60046297160565e-06,"train_test"
4478,"Kikkoman Oyster Sauce",3,535670,5.60046297160565e-06,"train_test"
4479,"italian rolls",3,535670,5.60046297160565e-06,"train_test"
4480,"shanghai bok choy",3,535670,5.60046297160565e-06,"train_test"
4481,"baby turnips",3,535670,5.60046297160565e-06,"train_test"
4482,"tater tots",3,535670,5.60046297160565e-06,"train_test"
4483,"White Lily Flour",3,535670,5.60046297160565e-06,"train_test"
4484,"eggnog",3,535670,5.60046297160565e-06,"train_test"
4485,"low-fat smoked sausage",3,535670,5.60046297160565e-06,"train_test"
4486,"brown sauce",3,535670,5.60046297160565e-06,"train_test"
4487,"Knorr Onion Minicubes",3,535670,5.60046297160565e-06,"train_test"
4488,"cannelloni",3,535670,5.60046297160565e-06,"train_test"
4489,"sunchokes",3,535670,5.60046297160565e-06,"train_test"
4490,"pancetta slices",3,535670,5.60046297160565e-06,"train_test"
4491,"vanilla bean seeds",3,535670,5.60046297160565e-06,"train_test"
4492,"proscuitto",3,535670,5.60046297160565e-06,"train_test"
4493,"coconut butter",3,535670,5.60046297160565e-06,"train_test"
4494,"cooki vanilla wafer",3,535670,5.60046297160565e-06,"train_test"
4495,"cinnamon hot candy",3,535670,5.60046297160565e-06,"train_test"
4496,"chili con carne",3,535670,5.60046297160565e-06,"train_test"
4497,"tonic water",3,535670,5.60046297160565e-06,"train_test"
4498,"lop chong",3,535670,5.60046297160565e-06,"train_test"
4499,"konbu dashi",3,535670,5.60046297160565e-06,"train_test"
4500,"Uncle Ben'sR Ready RiceR Original Long Grain",3,535670,5.60046297160565e-06,"train_test"
4501,"McCormick Chili Powder",3,535670,5.60046297160565e-06,"train_test"
4502,"indian bay leaf",3,535670,5.60046297160565e-06,"train_test"
4503,"Johnsonville Andouille Dinner Sausage",2,535670,3.73364198107044e-06,"train_test"
4504,"Taiwanese bok choy",2,535670,3.73364198107044e-06,"train_test"
4505,"chestnut flour",2,535670,3.73364198107044e-06,"train_test"
4506,"myzithra",2,535670,3.73364198107044e-06,"train_test"
4507,"kashmiri chile",2,535670,3.73364198107044e-06,"train_test"
4508,"karashi",2,535670,3.73364198107044e-06,"train_test"
4509,"mini cucumbers",2,535670,3.73364198107044e-06,"train_test"
4510,"sesame salt",2,535670,3.73364198107044e-06,"train_test"
4511,"annatto oil",2,535670,3.73364198107044e-06,"train_test"
4512,"Crystal Farms Butter",2,535670,3.73364198107044e-06,"train_test"
4513,"food paste color",2,535670,3.73364198107044e-06,"train_test"
4514,"castellane",2,535670,3.73364198107044e-06,"train_test"
4515,"baby beets",2,535670,3.73364198107044e-06,"train_test"
4516,"whole wheat bread toasted",2,535670,3.73364198107044e-06,"train_test"
4517,"Jell-O Gelatin Dessert",2,535670,3.73364198107044e-06,"train_test"
4518,"hot cocoa mix",2,535670,3.73364198107044e-06,"train_test"
4519,"whole snapper",2,535670,3.73364198107044e-06,"train_test"
4520,"fresh ham",2,535670,3.73364198107044e-06,"train_test"
4521,"veal scallopini",2,535670,3.73364198107044e-06,"train_test"
4522,"bread yeast",2,535670,3.73364198107044e-06,"train_test"
4523,"lavender buds",2,535670,3.73364198107044e-06,"train_test"
4524,"vanilla cream",2,535670,3.73364198107044e-06,"train_test"
4525,"veget soup mix",2,535670,3.73364198107044e-06,"train_test"
4526,"silver dragees",2,535670,3.73364198107044e-06,"train_test"
4527,"turbot",2,535670,3.73364198107044e-06,"train_test"
4528,"sturgeon fillets",2,535670,3.73364198107044e-06,"train_test"
4529,"sack",2,535670,3.73364198107044e-06,"train_test"
4530,"all beef hot dogs",2,535670,3.73364198107044e-06,"train_test"
4531,"chinese red vinegar",2,535670,3.73364198107044e-06,"train_test"
4532,"pork blade steaks",2,535670,3.73364198107044e-06,"train_test"
4533,"fish bones",2,535670,3.73364198107044e-06,"train_test"
4534,"(10 oz.) frozen chopped spinach, thawed and squeezed dry",2,535670,3.73364198107044e-06,"train_test"
4535,"currant jelly",2,535670,3.73364198107044e-06,"train_test"
4536,"cooked pumpkin",2,535670,3.73364198107044e-06,"train_test"
4537,"Poire Williams",2,535670,3.73364198107044e-06,"train_test"
4538,"ragu old world style tradit pasta sauc",2,535670,3.73364198107044e-06,"train_test"
4539,"nonfat sweetened condensed milk",2,535670,3.73364198107044e-06,"train_test"
4540,"cannelloni shells",2,535670,3.73364198107044e-06,"train_test"
